Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
2903684	2903684	Streptomyces sp. NBC_00869		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00869	2903684	FALSE
2903723	2903723	Streptomyces sp. NBC_01022		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01022	2903723	FALSE
2903768	2903768	Streptomyces sp. NBC_01197		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01197	2903768	FALSE
2903769	2903769	Streptomyces sp. NBC_01198		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01198	2903769	FALSE
2903770	2903770	Streptomyces sp. NBC_01201		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01201	2903770	FALSE
2903773	2903773	Streptomyces sp. NBC_01208		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01208	2903773	FALSE
2903774	2903774	Streptomyces sp. NBC_01210		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01210	2903774	FALSE
2903775	2903775	Streptomyces sp. NBC_01212		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01212	2903775	FALSE
2903778	2903778	Streptomyces sp. NBC_01216		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01216	2903778	FALSE
2903779	2903779	Streptomyces sp. NBC_01217		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01217	2903779	FALSE
2903780	2903780	Streptomyces sp. NBC_01218		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01218	2903780	FALSE
2903783	2903783	Streptomyces sp. NBC_01224		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01224	2903783	FALSE
2903784	2903784	Streptomyces sp. NBC_01230		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01230	2903784	FALSE
2903788	2903788	Streptomyces sp. NBC_01235		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01235	2903788	FALSE
2903789	2903789	Streptomyces sp. NBC_01236		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01236	2903789	FALSE
2903790	2903790	Streptomyces sp. NBC_01237		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01237	2903790	FALSE
2903793	2903793	Streptomyces sp. NBC_01240		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01240	2903793	FALSE
2903796	2903796	Streptomyces sp. NBC_01243		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01243	2903796	FALSE
2903798	2903798	Streptomyces sp. NBC_01255		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01255	2903798	FALSE
2903799	2903799	Streptomyces sp. NBC_01257		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01257	2903799	FALSE
2903801	2903801	Streptomyces sp. NBC_01260		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01260	2903801	FALSE
2903802	2903802	Streptomyces sp. NBC_01261		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01261	2903802	FALSE
2903803	2903803	Streptomyces sp. NBC_01262		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01262	2903803	FALSE
2903805	2903805	Streptomyces sp. NBC_01267		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01267	2903805	FALSE
2903806	2903806	Streptomyces sp. NBC_01268		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01268	2903806	FALSE
2903810	2903810	Streptomyces sp. NBC_01280		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01280	2903810	FALSE
2903811	2903811	Streptomyces sp. NBC_01281		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01281	2903811	FALSE
2903814	2903814	Streptomyces sp. NBC_01288		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01288	2903814	FALSE
2903818	2903818	Streptomyces sp. NBC_01304		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01304	2903818	FALSE
2903822	2903822	Streptomyces sp. NBC_01317		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01317	2903822	FALSE
2903823	2903823	Streptomyces sp. NBC_01318		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01318	2903823	FALSE
2903824	2903824	Streptomyces sp. NBC_01320		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01320	2903824	FALSE
2903825	2903825	Streptomyces sp. NBC_01321		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01321	2903825	FALSE
2903826	2903826	Streptomyces sp. NBC_01324		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01324	2903826	FALSE
2903827	2903827	Streptomyces sp. NBC_01334		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01334	2903827	FALSE
2903828	2903828	Streptomyces sp. NBC_01335		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01335	2903828	FALSE
2903829	2903829	Streptomyces sp. NBC_01336		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01336	2903829	FALSE
2903830	2903830	Streptomyces sp. NBC_01340		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01340	2903830	FALSE
2903831	2903831	Streptomyces sp. NBC_01341		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01341	2903831	FALSE
2903834	2903834	Streptomyces sp. NBC_01352		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01352	2903834	FALSE
2903835	2903835	Streptomyces sp. NBC_01353		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01353	2903835	FALSE
2903836	2903836	Streptomyces sp. NBC_01356		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01356	2903836	FALSE
2903837	2903837	Streptomyces sp. NBC_01358		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01358	2903837	FALSE
2903838	2903838	Streptomyces sp. NBC_01361		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01361	2903838	FALSE
2903839	2903839	Streptomyces sp. NBC_01362		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01362	2903839	FALSE
2903859	2903859	Streptomyces sp. NBC_01422		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01422	2903859	FALSE
2903860	2903860	Streptomyces sp. NBC_01423		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01423	2903860	FALSE
2903861	2903861	Streptomyces sp. NBC_01428		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01428	2903861	FALSE
2903862	2903862	Streptomyces sp. NBC_01429		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01429	2903862	FALSE
2903863	2903863	Streptomyces sp. NBC_01431		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01431	2903863	FALSE
2903865	2903865	Streptomyces sp. NBC_01435		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01435	2903865	FALSE
2903869	2903869	Streptomyces sp. NBC_01445		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01445	2903869	FALSE
2903871	2903871	Streptomyces sp. NBC_01450		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01450	2903871	FALSE
2903872	2903872	Streptomyces sp. NBC_01451		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01451	2903872	FALSE
2903873	2903873	Streptomyces sp. NBC_01453		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01453	2903873	FALSE
2903874	2903874	Streptomyces sp. NBC_01455		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01455	2903874	FALSE
2903875	2903875	Streptomyces sp. NBC_01460		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01460	2903875	FALSE
2903876	2903876	Streptomyces sp. NBC_01462		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01462	2903876	FALSE
2903878	2903878	Streptomyces sp. NBC_01465		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01465	2903878	FALSE
2903880	2903880	Streptomyces sp. NBC_01474		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01474	2903880	FALSE
2903881	2903881	Streptomyces sp. NBC_01476		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01476	2903881	FALSE
2903882	2903882	Streptomyces sp. NBC_01478		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01478	2903882	FALSE
2903883	2903883	Streptomyces sp. NBC_01483		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01483	2903883	FALSE
2903885	2903885	Streptomyces sp. NBC_01497		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01497	2903885	FALSE
2904122	2904122	Moraxella nasicaprae	Li et al. 2023	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Moraxella	475	Moraxella nasicaprae	2904122	TRUE
2906474	2906474	Streptomyces spinosirectus	Wang et al. 2024	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces spinosirectus	2906474	TRUE
2909672	2909672	Brevibacterium spongiae	Zhang et al. 2023	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Brevibacteriaceae	85019	Brevibacterium	1696	Brevibacterium spongiae	2909672	TRUE
2911367	2911367	Streptomyces sp. NBU3104		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBU3104	2911367	FALSE
2913412	2913412	Streptomyces sp. CB09030		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CB09030	2913412	FALSE
2927875	2927875	Streptomyces sp. HP-A2021		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. HP-A2021	2927875	FALSE
2929798	2929798	Streptomyces sp. PLM4		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. PLM4	2929798	FALSE
2930049	2930049	Streptomyces sp. BJ20		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. BJ20	2930049	FALSE
2930259	2930259	Streptomyces sp. JCM 35825		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. JCM 35825	2930259	FALSE
2931983	2931983	Streptomyces sp. LRE541		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. LRE541	2931983	FALSE
2936768	2936768	Providencia sp. PROV004		SPECIES				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Morganellaceae	1903414	Providencia	586	Providencia sp. PROV004	2936768	FALSE
2942449	2942449	Streptomyces sp. RerS4		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. RerS4	2942449	FALSE
2943497	2943497	Acinetobacter tibetensis	Pan et al. 2023	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Acinetobacter	469	Acinetobacter tibetensis	2943497	TRUE
2944250	2944250	Streptomyces sp. M92		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. M92	2944250	FALSE
2944251	2944251	Streptomyces sp. B146		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. B146	2944251	FALSE
2949637	2949637	Streptomyces sp. Caat 7-52		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. Caat 7-52	2949637	FALSE
2951988	2951988	Streptomyces sp. JUS-F4		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. JUS-F4	2951988	FALSE
2953738	2953738	Acinetobacter sp. Z1		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Acinetobacter	469	Acinetobacter sp. Z1	2953738	FALSE
2961520	2961520	Arcobacter roscoffensis	Pascual et al. 2023	SPECIES				yes	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Arcobacteraceae	2808963	Arcobacter	28196	Arcobacter roscoffensis	2961520	TRUE
2962064	2962064	Microbacterium sp. M28		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium sp. M28	2962064	FALSE
2964607	2964607	Streptomyces sp. CRCS-T-1		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CRCS-T-1	2964607	FALSE
2966192	2966192	Streptomyces sp. Je 1-369		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. Je 1-369	2966192	FALSE
2971264	2971264	Citrobacter enshiensis	Zhang et al. 2024	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Citrobacter	544	Citrobacter enshiensis	2971264	TRUE
2971798	2971798	Streptomyces sp. G7(2002)		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. G7(2002)	2971798	FALSE
2975631	2975631	Streptomyces sp. NBC_00053		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00053	2975631	FALSE
2975666	2975666	Streptomyces sp. NBC_00145		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00145	2975666	FALSE
2975669	2975669	Streptomyces sp. NBC_00151		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00151	2975669	FALSE
2975672	2975672	Streptomyces sp. NBC_00178		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00178	2975672	FALSE
2975673	2975673	Streptomyces sp. NBC_00184		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00184	2975673	FALSE
2975681	2975681	Streptomyces sp. NBC_00208		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00208	2975681	FALSE
